"Selected plugins <strong>deactivated</strong>.","Selected plugins <strong>deactivated</strong>."
"No out of date plugins were selected.","No out of date plugins were selected."
"Search Installed Plugins","Search Installed Plugins"
"You can&#8217;t edit this item because it is in the Trash. Please restore it and try again.","You can&#8217;t edit this item because it is in the Trash. Please restore it and try again."
"You are not allowed to move this item out of the Trash.","You are not allowed to move this item out of the Trash."
"Error in deleting.","Error in deleting."
"Embed Code","Embed Code"
"Insert Video","Insert Video"
"Click to insert.","Click to insert."
"Unable to retrieve images or no images on page.","Unable to retrieve images or no images on page."
"Add Photos","Add Photos"
"click images to select","click images to select"
"Add from URL","Add from URL"
"Post Format:","Post Format:"
"You cannot modify this Taxonomy.","You cannot modify this Taxonomy."
"Your post has been saved.","Your post has been saved."
"View post","View post"
"Close Window","Close Window"
"Loading...","Loading..."
"via","via"
"Add:","Add:"
"Insert an Image","Insert an Image"
"Embed a Video","Embed a Video"
"Compare Revisions of &#8220;%s&#8221;","Compare Revisions of &#8220;%s&#8221;"
"Revision for &#8220;%s&#8221; created on %s","Revision for &#8220;%s&#8221; created on %s"
"Older: %s","Older: %s"
"Newer: %s","Newer: %s"
"These revisions are identical.","These revisions are identical."
"Sorry, I need a wp-config-sample.php file to work from. Please re-upload this file from your WordPress installation.","Sorry, I need a wp-config-sample.php file to work from. Please re-upload this file from your WordPress installation."
"The file 'wp-config.php' already exists. If you need to reset any of the configuration items in this file, please delete it first. You may try <a href='%s'>installing now</a>.","The file 'wp-config.php' already exists. If you need to reset any of the configuration items in this file, please delete it first. You may try <a href='%s'>installing now</a>."
"The file 'wp-config.php' already exists one level above your WordPress installation. If you need to reset any of the configuration items in this file, please delete it first. You may try <a href='install.php'>installing now</a>.","The file 'wp-config.php' already exists one level above your WordPress installation. If you need to reset any of the configuration items in this file, please delete it first. You may try <a href='install.php'>installing now</a>."
"WordPress &rsaquo; Setup Configuration File","WordPress &rsaquo; Setup Configuration File"
"Welcome to WordPress. Before getting started, we need some information on the database. You will need to know the following items before proceeding.","Welcome to WordPress. Before getting started, we need some information on the database. You will need to know the following items before proceeding."
"Database name","Database name"
"Database username","Database username"
"Database password","Database password"
"Database host","Database host"
"Table prefix (if you want to run more than one WordPress in a single database)","Table prefix (if you want to run more than one WordPress in a single database)"
"If for any reason this automatic file creation doesn&#8217;t work, don&#8217;t worry. All this does is fill in the database information to a configuration file. You may also simply open <code>wp-config-sample.php</code> in a text editor, fill in your information, and save it as <code>wp-config.php</code>.","If for any reason this automatic file creation doesn&#8217;t work, don&#8217;t worry. All this does is fill in the database information to a configuration file. You may also simply open <code>wp-config-sample.php</code> in a text editor, fill in your information, and save it as <code>wp-config.php</code>."
"In all likelihood, these items were supplied to you by your Web Host. If you do not have this information, then you will need to contact them before you can continue. If you&#8217;re all ready&hellip;","In all likelihood, these items were supplied to you by your Web Host. If you do not have this information, then you will need to contact them before you can continue. If you&#8217;re all ready&hellip;"
"Let&#8217;s go!","Let&#8217;s go!"
"Below you should enter your database connection details. If you&#8217;re not sure about these, contact your host.","Below you should enter your database connection details. If you&#8217;re not sure about these, contact your host."
"Database Name","Database Name"
"The name of the database you want to run WP in.","The name of the database you want to run WP in."
"User Name","User Name"
"username","username"
"Your MySQL username","Your MySQL username"
"password","password"
